													Vol%	Vol%	Vol%	Vol%
Erntejahr	VN	Standort	Reihe	Spalte	Fruchtfolge	FF-Glied	N-Form	N-Menge	Block	Aufwuchs	Methode	Datum	WAS 0-30 /5-25	WAS 30-60 / 30-50	WAS 60-90 / 60-80	WAS 90-110
2009	112	1	9	3	2	2	1	4	3	1	grav	18.11.2008	0.313601162	0.273264865	0.304223827	.
2009	112	1	9	4	3	2	1	3	3	1	grav	18.11.2008	0.315703022	0.28287069	0.224793103	.
2009	112	1	9	5	3	3	1	1	3	1	grav	18.11.2008	0.291164659	0.278586466	0.284502165	.
2009	112	1	9	6	2	3	1	3	3	2	grav	18.11.2008	0.320185426	0.269072327	0.260261348	.
2009	112	1	9	7	2	2	1	2	3	1	grav	18.11.2008	0.332807808	0.282491349	0.257023411	.
2009	112	1	9	8	1	1	3	3	3	1	grav	18.11.2008	0.311270492	0.274694168	0.248225944	.
2009	112	1	9	9	1	1	1	2	3	1	grav	18.11.2008	0.317904656	0.274800046	0.22869755	.
2009	112	1	9	10	3	3	1	3	3	1	grav	18.11.2008	0.34368071	0.275336544	0.260308028	.
2009	112	1	9	11	1	1	4	3	3	1	grav	18.11.2008	0.300334076	0.258272232	0.241681511	.
2009	112	1	9	12	2	3	1	1	3	2	grav	18.11.2008	0.327529217	0.285454545	0.251273047	.
2009	112	1	9	13	3	3	1	2	3	1	grav	18.11.2008	0.341819361	0.300273224	0.259987797	.
2009	112	1	9	14	1	1	3	4	3	1	grav	18.11.2008	0.291410666	0.26288556	0.240984635	.
2009	112	1	9	15	3	2	1	2	3	1	grav	18.11.2008	0.32702136	0.312598045	0.242851906	.
2009	112	1	9	16	1	1	1	1	3	1	grav	18.11.2008	0.307659523	0.271730769	0.236757204	.
2009	112	1	10	1	2	2	3	2	3	1	grav	18.11.2008	0.378218043	0.298679953	0.360942957	.
2009	112	1	10	2	2	2	4	3	3	1	grav	18.11.2008	0.376090513	0.358741505	0.323425197	.
2009	112	1	10	3	2	3	3	2	3	2	grav	18.11.2008	0.352646747	0.304312421	0.331635786	.
2009	112	1	10	4	2	3	1	1	3	2	grav	18.11.2008	0.33594602	0.281739952	0.269777306	.
2009	112	1	10	5	2	2	3	3	3	1	grav	18.11.2008	0.307755595	0.251749271	0.222875499	.
2009	112	1	10	6	1	1	1	4	3	1	grav	18.11.2008	0.29401621	0.275944859	0.261112649	.
2009	112	1	10	7	3	2	4	2	3	1	grav	18.11.2008	0.348488634	0.313006329	0.296169166	.
2009	112	1	10	8	2	2	1	1	3	1	grav	18.11.2008	0.333936153	0.308725094	0.270822415	.
2009	112	1	10	9	2	3	1	4	3	2	grav	18.11.2008	0.321991404	0.283479582	0.242201244	.
2009	112	1	10	10	3	3	4	4	3	1	grav	18.11.2008	0.343248743	0.281015258	0.335514267	.
2009	112	1	10	11	3	3	3	3	3	1	grav	18.11.2008	0.336315188	0.287772174	0.283554565	.
2009	112	1	10	12	3	3	3	4	3	1	grav	18.11.2008	0.347545008	0.309673061	0.244302177	.
2009	112	1	10	13	2	2	4	4	3	1	grav	18.11.2008	0.321415803	0.279615973	0.280996487	.
2009	112	1	10	14	2	3	3	4	3	2	grav	18.11.2008	0.348160594	0.201870251	0.302524698	.
2009	112	1	10	15	1	1	5	4	3	1	grav	18.11.2008	0.325429452	0.285301978	0.272466935	.
2009	112	1	10	16	3	2	3	4	3	1	grav	18.11.2008	0.357112192	0.30557181	0.226970909	.
2009	112	1	11	1	3	3	1	1	3	1	grav	19.11.2008	0.32287733	0.275051368	0.267588742	.
2009	112	1	11	2	2	2	1	3	3	1	grav	19.11.2008	0.327286514	0.270551783	0.25142315	.
2009	112	1	11	3	1	1	4	4	3	1	grav	19.11.2008	0.289578834	0.250168378	0.255706578	.
2009	112	1	11	4	3	2	1	4	3	1	grav	19.11.2008	0.319954128	0.292653509	0.274763613	.
2009	112	1	11	5	3	2	3	3	3	1	grav	19.11.2008	0.298858867	0.275716326	0.240580015	.
2009	112	1	11	6	3	2	4	4	3	1	grav	19.11.2008	0.310618146	0.273690044	0.329914446	.
2009	112	1	11	7	3	2	3	2	3	1	grav	19.11.2008	0.35704607	0.303870968	0.329800681	.
2009	112	1	11	8	1	1	1	1	3	1	grav	19.11.2008	0.340751798	0.327757176	0.304438642	.
2009	112	1	11	9	3	2	5	4	3	1	grav	19.11.2008	0.348481937	0.294550973	0.275404157	.
2009	112	1	11	10	2	2	4	4	3	1	grav	19.11.2008	0.364751533	0.271426627	0.242795013	.
2009	112	1	11	11	2	3	4	2	3	2	grav	19.11.2008	0.345702749	0.325740994	0.356003359	.
2009	112	1	11	12	2	2	3	4	3	1	grav	19.11.2008	0.333133093	0.284162896	0.197974042	.
2009	112	1	11	13	2	3	4	3	3	2	grav	19.11.2008	0.338139832	0.270103224	0.216339109	.
2009	112	1	11	14	3	2	1	1	3	1	grav	19.11.2008	0.337546509	0.275407222	0.256025559	.
2009	112	1	11	15	2	3	3	3	3	2	grav	19.11.2008	0.377888952	0.328071501	0.286206222	.
2009	112	1	11	16	1	1	1	3	3	1	grav	19.11.2008	0.338436204	0.310322108	0.305352273	.
2009	112	1	12	1	2	3	4	2	4	2	grav	19.11.2008	0.317189632	0.295637427	0.306378738	.
2009	112	1	12	2	1	1	1	3	4	1	grav	19.11.2008	0.31	0.280420933	0.265655941	.
2009	112	1	12	3	2	3	3	3	4	2	grav	19.11.2008	0.332342342	0.303426061	0.284412266	.
2009	112	1	12	4	2	2	1	1	4	1	grav	19.11.2008	0.338847858	0.29880088	0.285087464	.
2009	112	1	12	5	1	1	4	4	4	1	grav	19.11.2008	0.285057471	0.250889621	0.2708908	.
2009	112	1	12	6	3	2	3	3	4	1	grav	19.11.2008	0.319587629	0.284224138	0.226038882	.
2009	112	1	12	7	3	3	1	4	4	1	grav	19.11.2008	0.327537438	0.265269086	0.252122762	.
2009	112	1	12	8	3	2	4	4	4	1	grav	19.11.2008	0.311201883	0.298633685	0.245214551	.
2009	112	1	12	9	2	3	5	4	4	2	grav	19.11.2008	0.331329325	0.31371263	0.26038727	.
2009	112	1	12	10	2	2	4	2	4	1	grav	19.11.2008	0.328748964	0.330388777	0.286748562	.
2009	112	1	12	11	3	2	3	2	4	1	grav	19.11.2008	0.308863081	0.276139013	0.25610352	.
2009	112	1	12	12	2	2	1	3	4	1	grav	19.11.2008	0.307470182	0.28278098	0.254211695	.
2009	112	1	12	13	3	3	4	3	3	1	grav	19.11.2008	0.330235721	0.294343282	0.263773148	.
2009	112	1	12	14	1	1	3	2	3	1	grav	19.11.2008	0.303010314	0.257669282	0.20528169	.
2009	112	1	12	15	3	3	3	2	3	1	grav	19.11.2008	0.374978853	0.351646904	0.380635222	.
2009	112	1	12	16	3	2	4	3	3	1	grav	19.11.2008	0.367034243	0.305230011	0.237909567	.
2009	112	1	13	1	3	2	1	2	4	1	grav	19.11.2008	0.36579537	0.296135808	0.290798591	.
2009	112	1	13	2	2	2	4	2	4	1	grav	19.11.2008	0.387442686	0.31849019	0.251271586	.
2009	112	1	13	3	2	3	1	1	4	2	grav	19.11.2008	0.349688581	0.272130742	0.243804393	.
2009	112	1	13	4	2	2	4	3	4	1	grav	19.11.2008	0.352401907	0.300036751	0.283819186	.
2009	112	1	13	5	3	2	1	1	4	1	grav	19.11.2008	0.333206281	0.287454792	0.211061947	.
2009	112	1	13	6	3	2	1	3	4	1	grav	19.11.2008	0.349000157	0.326416633	0.289356916	.
2009	112	1	13	7	2	3	3	4	4	2	grav	19.11.2008	0.365638403	0.316333238	0.23198818	.
2009	112	1	13	8	2	2	3	2	4	1	grav	19.11.2008	0.338597786	0.294436753	0.272003064	.
2009	112	1	13	9	2	3	4	4	4	2	grav	19.11.2008	0.331951641	0.295721872	0.263798042	.
2009	112	1	13	10	1	1	1	1	4	1	grav	19.11.2008	0.282060467	0.25661748	0.245531118	.
2009	112	1	13	11	2	3	1	4	4	2	grav	19.11.2008	0.330574987	0.271803604	0.272972122	.
2009	112	1	13	12	3	3	4	2	4	1	grav	19.11.2008	0.346368715	0.319490503	0.260451027	.
2009	112	1	13	13	3	3	4	4	4	1	grav	19.11.2008	0.332836266	0.290962935	0.257587647	.
2009	112	1	13	14	3	2	5	4	4	1	grav	19.11.2008	0.326141963	0.283800193	0.264017411	.
2009	112	1	13	15	3	2	4	2	4	1	grav	19.11.2008	0.368698803	0.354733152	0.288083624	.
2009	112	1	13	16	3	3	1	3	4	1	grav	19.11.2008	0.385282093	.	0.26013142	.
2009	112	1	14	1	2	2	1	2	4	1	grav	19.11.2008	0.355788423	0.313461238	0.276709454	.
2009	112	1	14	2	1	1	4	2	4	1	grav	19.11.2008	0.3419647	0.307257407	0.291385281	.
2009	112	1	14	3	2	2	5	4	4	1	grav	19.11.2008	0.386557178	0.319213186	0.271577262	.
2009	112	1	14	4	2	2	1	4	4	1	grav	19.11.2008	0.355728802	0.296707515	0.274308362	.
2009	112	1	14	5	2	3	1	3	4	2	grav	19.11.2008	0.351815824	0.296750068	0.268757799	.
2009	112	1	14	6	3	2	1	4	4	1	grav	19.11.2008	0.37822849	0.304489405	0.262515978	.
2009	112	1	14	7	2	3	3	2	4	2	grav	19.11.2008	0.377503157	0.267857143	0.276506988	.
2009	112	1	14	8	3	3	1	1	4	1	grav	19.11.2008	0.341695173	0.330767626	0.279460753	.
2009	112	1	14	9	3	3	3	4	4	1	grav	19.11.2008	0.36784141	0.306453983	0.288296703	.
2009	112	1	14	10	1	1	1	4	4	1	grav	19.11.2008	0.345893905	0.282645223	0.260655738	.
2009	112	1	14	11	1	1	5	4	4	1	grav	19.11.2008	0.313083154	0.273439768	0.253433417	.
2009	112	1	14	12	1	1	3	2	4	1	grav	19.11.2008	0.330508475	0.284735516	0.266395404	.
2009	112	1	14	13	2	3	1	2	4	2	grav	19.11.2008	0.353961094	0.307236669	0.271071778	.
2009	112	1	14	14	2	2	1	1	4	1	grav	19.11.2008	0.321254125	0.277246152	0.256564987	.
2009	112	1	14	15	2	2	3	4	4	1	grav	19.11.2008	0.386756238	0.283676012	0.291273948	.
2009	112	1	14	16	3	3	3	3	4	1	grav	19.11.2008	0.345389956	0.303658024	0.26044226	.
2009	112	1	15	1	3	3	1	1	4	1	grav	19.11.2008	0.331507564	0.275838536	0.325168487	.
2009	112	1	15	2	1	1	3	4	4	1	grav	19.11.2008	0.35625	0.276112555	0.261756015	.
2009	112	1	15	3	3	2	3	4	4	1	grav	19.11.2008	0.371843434	0.308822679	0.297655398	.
2009	112	1	15	4	1	1	1	1	4	1	grav	19.11.2008	0.342287991	0.318550725	0.273266898	.
2009	112	1	15	5	3	3	5	4	4	1	grav	19.11.2008	0.324258797	0.289227072	0.24809139	.
2009	112	1	15	6	2	3	4	3	4	2	grav	19.11.2008	0.308696614	0.244766147	0.269522814	.
2009	112	1	15	7	3	3	3	2	4	1	grav	19.11.2008	0.305168171	0.274149057	0.278879884	.
2009	112	1	15	8	3	2	1	1	4	1	grav	19.11.2008	0.312770856	0.243956617	0.255685734	.
2009	112	1	15	9	1	1	1	2	4	1	grav	19.11.2008	0.301117864	0.240375022	0.228222287	.
2009	112	1	15	10	3	2	4	3	4	1	grav	19.11.2008	0.288392113	0.239356296	0.22224495	.
2009	112	1	15	11	2	2	3	3	4	1	grav	19.11.2008	0.292897907	0.25125507	0.226412494	.
2009	112	1	15	12	3	3	4	3	4	1	grav	19.11.2008	0.301015835	0.248684383	0.229640328	.
2009	112	1	15	13	2	3	1	1	4	2	grav	19.11.2008	0.30865399	0.25085099	0.244755713	.
2009	112	1	15	14	1	1	3	3	4	1	grav	19.11.2008	0.281192151	0.228700787	0.241226913	.
2009	112	1	15	15	3	3	1	2	4	1	grav	19.11.2008	0.345510836	0.289267619	0.26352573	.
2009	112	1	15	16	1	1	4	3	4	1	grav	19.11.2008	0.314642728	0.287104766	0.284053047	.
2008	112	1	2	1	3	3	5	4	1	1	grav	18.12.07	0.24538385	0.212998278	0.234332529	.
2008	112	1	3	1	2	3	4	4	1	2	grav	18.12.07	0.254351125	0.236491758	0.245025721	.
2008	112	1	4	1	3	3	5	4	2	1	grav	18.12.07	0.272539698	0.240138303	0.258195515	.
2008	112	1	5	1	3	2	4	4	2	1	grav	18.12.07	0.25031947	0.222342142	0.214902898	.
2007	112	1	7	1	1	1	4	4	2	1	grav	18.12.07	0.244210526	0.210222445	0.234247587	.
2008	112	1	8	1	3	2	1	4	3	1	grav	18.12.07	0.241399846	0.208109123	0.222982826	.
2008	112	1	9	1	3	2	5	4	3	1	grav	18.12.07	0.253042117	0.216543856	0.23932999	.
2008	112	1	11	1	3	2	1	1	3	1	grav	18.12.07	0.252590058	0.220297465	0.210354374	.
2008	112	1	15	1	3	2	1	1	4	1	grav	18.12.07	0.248143574	0.264864865	0.291813414	.
2007	112	1	3	2	1	1	1	1	1	1	grav	18.12.07	0.255617701	0.232276579	0.244891479	.
2008	112	1	4	2	2	3	5	4	2	2	grav	18.12.07	0.265872249	0.237230028	0.211389422	.
2008	112	1	5	2	3	2	1	1	2	1	grav	18.12.07	0.223573248	0.203871911	0.209023144	.
2008	112	1	6	2	3	3	4	4	2	1	grav	18.12.07	0.264751752	0.242777945	0.219308489	.
2008	112	1	7	2	2	2	4	4	2	1	grav	18.12.07	0.256034454	0.21824535	0.219812437	.
2008	112	1	8	2	2	3	1	1	3	2	grav	18.12.07	0.25115881	0.21158719	0.233700221	.
2008	112	1	9	2	2	3	5	4	3	2	grav	18.12.07	0.261292694	0.232575024	0.25879986	.
2007	112	1	15	2	1	1	3	4	4	1	grav	18.12.07	0.239040226	0.215268893	0.207305143	.
2008	112	1	1	3	3	3	1	1	1	1	grav	18.12.07	0.23474739	0.220432293	0.250338544	.
2008	112	1	4	3	2	3	3	4	2	2	grav	18.12.07	0.278667471	0.249073981	0.193079794	.
2007	112	1	5	3	1	1	5	4	2	1	grav	18.12.07	0.206749565	0.190198755	0.192566292	.
2008	112	1	6	3	3	3	1	1	2	1	grav	18.12.07	0.240091214	0.221115458	0.20802951	.
2007	112	1	7	3	1	1	3	4	2	1	grav	18.12.07	0.232597798	0.208528065	0.22260296	.
2008	112	1	9	3	2	3	1	4	3	2	grav	18.12.07	0.27002687	0.218172553	0.268522283	.
2007	112	1	11	3	1	1	4	4	3	1	grav	18.12.07	0.248865662	0.254535561	0.222685363	.
2008	112	1	13	3	2	2	1	1	4	1	grav	18.12.07	0.261059103	0.234970884	0.224259278	.
2008	112	1	14	3	2	3	5	4	4	2	grav	18.12.07	0.284871226	0.224820922	0.223803397	.
2008	112	1	15	3	3	3	3	4	4	1	grav	18.12.07	0.269726032	0.260583648	0.230552326	.
2008	112	1	1	4	2	2	3	4	1	1	grav	18.12.07	0.238063892	0.219406105	0.23303628	.
2008	112	1	3	4	2	3	1	1	1	2	grav	18.12.07	0.237698246	0.23096926	0.26290487	.
2008	112	1	7	4	2	3	1	1	2	2	grav	18.12.07	0.25712689	0.213518463	0.229483712	.
2008	112	1	10	4	2	2	1	1	3	1	grav	18.12.07	0.249547606	0.227835114	0.219558543	.
2008	112	1	11	4	3	3	1	4	3	1	grav	18.12.07	0.256716504	0.235095974	0.206842529	.
2008	112	1	12	4	2	3	1	1	4	2	grav	18.12.07	0.2524473	0.221621967	0.225725709	.
2008	112	1	14	4	2	3	1	4	4	2	grav	18.12.07	0.280238239	0.223983601	0.232764694	.
2007	112	1	15	4	1	1	1	1	4	1	grav	18.12.07	0.244661629	0.223783602	0.221668492	.
2008	112	1	4	5	2	2	1	4	1	1	grav	18.12.07	0.253395157	0.221792786	0.220246098	.
2008	112	1	6	5	2	3	1	4	2	2	grav	18.12.07	0.226224227	0.191268069	0.219872621	.
2008	112	1	9	5	3	2	1	1	3	1	grav	18.12.07	0.245330121	0.221807342	0.213061521	.
2007	112	1	12	5	1	1	4	4	4	1	grav	18.12.07	0.226587086	0.209502698	0.219801125	.
2008	112	1	13	5	3	3	1	1	4	1	grav	18.12.07	0.256847732	0.197450627	0.211819603	.
2008	112	1	15	5	3	2	5	4	4	1	grav	18.12.07	0.232821253	0.21381878	0.198473213	.
2008	112	1	1	6	2	2	5	4	1	1	grav	18.12.07	0.248565756	0.234948063	0.225361091	.
2008	112	1	5	6	2	2	1	4	2	1	grav	18.12.07	0.236807967	0.207461019	0.213832344	.
2008	112	1	8	6	2	2	4	4	3	1	grav	18.12.07	0.239402262	0.243538291	0.19704829	.
2007	112	1	10	6	1	1	1	4	3	1	grav	18.12.07	0.237758339	0.219569288	0.207361209	.
2008	112	1	11	6	3	3	4	4	3	1	grav	18.12.07	0.251912733	0.219205839	0.215190805	.
2008	112	1	14	6	3	3	1	4	4	1	grav	18.12.07	0.271511733	0.23972199	0.215655729	.
2008	112	1	1	7	3	2	1	4	1	1	grav	18.12.07	0.249728357	0.225578757	0.18526607	.
2008	112	1	4	7	2	3	4	2	1	2	grav	18.12.07	0.199476935	0.222492593	0.251608993	.
2008	112	1	5	7	3	3	1	4	2	1	grav	18.12.07	0.251234407	0.216548637	0.216718073	.
2008	112	1	6	7	3	2	3	4	2	1	grav	18.12.07	0.237817794	0.214538019	0.216962209	.
2008	112	1	7	7	3	3	3	4	2	1	grav	18.12.07	0.270011036	0.234098014	0.219400968	.
2008	112	1	8	7	3	3	1	1	3	1	grav	18.12.07	0.260952572	0.224988483	0.210057586	.
2008	112	1	12	7	3	2	1	4	4	1	grav	18.12.07	0.246563276	0.215104314	0.190375644	.
2008	112	1	13	7	2	2	3	4	4	1	grav	18.12.07	0.246599232	0.23812362	0.213252379	.
2008	112	1	1	8	2	2	1	1	1	1	grav	18.12.07	0.253356338	0.163807368	0.310819646	.
2008	112	1	4	8	3	2	4	3	1	1	grav	18.12.07	0.235284927	.	.	.
2008	112	1	8	8	2	2	5	4	3	1	grav	18.12.07	0.239938216	0.220108303	0.230156408	.
2008	112	1	10	8	2	3	1	1	3	2	grav	18.12.07	0.256636816	0.259012878	0.253202461	.
2007	112	1	11	8	1	1	1	1	3	1	grav	18.12.07	0.262679477	0.282599488	0.284724366	.
2008	112	1	12	8	3	3	4	4	4	1	grav	18.12.07	0.248798309	0.223694934	0.195096222	.
2008	112	1	14	8	3	2	1	1	4	1	grav	18.12.07	0.259023834	0.234445003	0.219872992	.
2008	112	1	15	8	3	3	1	1	4	1	grav	18.12.07	0.244709985	0.213731458	0.231180346	.
2008	112	1	3	9	2	3	5	4	1	2	grav	18.12.07	0.235623125	0.209681697	0.204840276	.
2008	112	1	4	9	2	2	4	4	1	1	grav	18.12.07	0.227657548	0.208168584	0.171025641	.
2008	112	1	6	9	2	2	3	4	2	1	grav	18.12.07	0.250793319	0.218389569	.	.
2007	112	1	7	9	1	1	1	1	2	1	grav	18.12.07	0.236348059	0.207697972	0.180929204	.
2008	112	1	10	9	2	2	1	4	3	1	grav	18.12.07	0.244875393	0.217391232	0.198713956	.
2008	112	1	11	9	3	3	5	4	3	1	grav	18.12.07	0.25857825	0.255167637	0.251496435	.
2008	112	1	12	9	2	2	5	4	4	1	grav	18.12.07	0.248637821	0.198952553	0.218156703	.
2008	112	1	13	9	2	2	4	4	4	1	grav	18.12.07	0.259284946	0.230898612	.	.
2008	112	1	14	9	3	2	3	4	4	1	grav	18.12.07	0.265356424	0.224392105	0.253182229	.
2007	112	1	1	10	1	1	1	4	1	1	grav	18.12.07	.	0.200879672	0.236997754	.
2008	112	1	4	10	3	2	4	4	1	1	grav	18.12.07	.	0.231138433	0.21749211	.
2008	112	1	5	10	2	3	1	1	2	2	grav	18.12.07	0.241661588	0.222953096	0.228701312	.
2008	112	1	8	10	2	2	5	4	2	1	grav	18.12.07	0.255077702	.	.	.
2008	112	1	10	10	3	2	4	4	3	1	grav	18.12.07	0.245989793	0.220295696	0.184739771	.
2008	112	1	11	10	2	3	4	4	3	2	grav	18.12.07	0.254960393	0.273316606	0.229007472	.
2007	112	1	13	10	1	1	1	1	4	1	grav	18.12.07	0.243890847	0.220490176	0.228473837	.
2007	112	1	14	10	1	1	1	4	4	1	grav	18.12.07	0.24382562	0.221216003	0.226985709	.
2008	112	1	1	11	3	3	1	4	1	1	grav	18.12.07	0.265560348	0.230036479	0.211360474	.
2008	112	1	2	11	2	3	1	1	1	2	grav	18.12.07	0.23761594	0.220801209	0.220579741	.
2008	112	1	3	11	3	3	3	4	1	1	grav	18.12.07	0.26939369	0.253920505	0.216746205	.
2008	112	1	5	11	2	3	4	4	2	2	grav	18.12.07	0.268862913	0.227096843	0.248630801	.
2008	112	1	13	11	2	2	1	4	4	1	grav	18.12.07	0.258632633	0.225617959	0.220683778	.
2007	112	1	14	11	1	1	5	4	4	1	grav	18.12.07	0.240061897	0.222170255	0.231742508	.
2007	112	1	1	12	1	1	1	1	1	1	grav	18.12.07	0.206859746	0.21671743	0.24576774	.
2008	112	1	3	12	2	3	1	4	1	2	grav	18.12.07	0.232734952	0.221333889	0.226900262	.
2008	112	1	4	12	3	3	1	1	1	1	grav	18.12.07	0.232318244	0.255411152	0.210322166	.
2008	112	1	7	12	3	2	1	1	2	1	grav	18.12.07	0.203827905	0.209504296	0.28484438	.
2008	112	1	9	12	2	2	1	1	3	1	grav	18.12.07	0.231197124	0.220720721	0.220333232	.
2008	112	1	10	12	3	2	3	4	3	1	grav	18.12.07	0.237816937	0.20944254	0.20471701	.
2008	112	1	11	12	2	3	3	4	3	2	grav	18.12.07	0.265823663	0.224910718	0.23114552	.
2008	112	1	1	13	3	2	5	4	1	1	grav	18.12.07	0.243912794	0.233699317	0.221212251	.
2008	112	1	2	13	2	3	3	4	1	2	grav	18.12.07	0.253608569	0.216263233	0.206060834	.
2008	112	1	3	13	3	2	1	1	1	1	grav	18.12.07	0.245798337	0.227423687	0.165045394	.
2008	112	1	4	13	3	2	3	4	1	1	grav	18.12.07	0.255237683	0.21275517	0.251200043	.
2008	112	1	10	13	2	3	4	4	3	2	grav	18.12.07	0.262576901	0.235489054	0.208580626	.
2008	112	1	13	13	3	2	4	4	4	1	grav	18.12.07	0.244382481	0.223603277	0.222479576	.
2008	112	1	15	13	2	2	1	1	4	1	grav	18.12.07	0.245237237	0.208402597	0.214915408	.
2007	112	1	2	14	1	1	4	4	1	1	grav	18.12.07	0.240152413	0.223144847	0.198587293	.
2008	112	1	4	14	2	2	1	1	1	1	grav	18.12.07	0.24656521	0.235212262	0.25561217	.
2007	112	1	7	14	1	1	1	4	2	1	grav	18.12.07	0.255488455	0.249086199	0.294602232	.
2008	112	1	8	14	3	3	1	1	2	1	grav	18.12.07	0.267670653	0.21395016	.	.
2007	112	1	9	14	1	1	3	4	3	1	grav	18.12.07	0.237996581	0.183884525	0.218918314	.
2008	112	1	10	14	2	2	3	4	3	1	grav	18.12.07	0.258221171	0.22275433	0.194706824	.
2008	112	1	11	14	3	3	1	1	3	1	grav	18.12.07	0.240471692	0.230868709	0.194394641	.
2008	112	1	13	14	3	3	5	4	4	1	grav	18.12.07	0.254710233	0.21480916	0.221407273	.
2008	112	1	14	14	2	3	1	1	4	2	grav	18.12.07	0.232451513	0.223221049	0.195358582	.
2007	112	1	1	15	1	1	5	4	1	1	grav	18.12.07	0.237532269	0.222650287	0.206101104	.
2008	112	1	2	15	3	2	1	1	1	1	grav	18.12.07	0.255611105	0.235802639	0.191419384	.
2008	112	1	4	15	3	3	4	4	1	1	grav	18.12.07	0.269138043	0.249570736	0.254668218	.
2008	112	1	4	15	3	3	4	4	1	1	grav	18.12.07	0.286871629	0.18062417	0.15169837	.
2007	112	1	5	15	1	1	1	1	2	1	grav	18.12.07	0.272409572	0.262909546	0.245656977	.
2008	112	1	7	15	3	2	1	4	2	1	grav	18.12.07	0.274885825	.	.	.
2008	112	1	8	15	2	2	1	1	2	1	grav	18.12.07	0.285274074	0.21683783	0.196256517	.
2007	112	1	10	15	1	1	5	4	3	1	grav	18.12.07	0.228373172	0.232606146	0.233598173	.
2008	112	1	14	15	2	3	3	4	4	2	grav	18.12.07	0.248563085	0.232395875	0.226983863	.
2008	112	1	7	16	3	2	5	4	2	1	grav	18.12.07	0.267798016	0.234379434	0.2840079	.
2007	112	1	9	16	1	1	1	1	3	1	grav	18.12.07	0.249747237	0.218961319	0.201140801	.
2008	112	1	10	16	3	3	3	4	3	1	grav	18.12.07	0.27127156	0.249681648	0.195341979	.
2008	112	2	1	1	4	1	3	4	1	1	grav	20.12.07	0.236832848	0.191822303	0.203640581	.
2007	112	2	2	1	1	1	3	4	1	1	grav	20.12.07	0.153997787	0.236523924	0.211755319	.
2008	112	2	3	1	4	1	4	4	1	1	grav	20.12.07	0.249066359	0.219221539	0.213438914	.
2008	112	2	6	1	4	1	1	4	2	1	grav	20.12.07	0.245535085	0.220999499	0.230031037	.
2008	112	2	12	1	4	1	1	4	3	1	grav	20.12.07	0.21545017	.	0.19438121	.
2007	112	2	13	1	1	1	1	4	4	1	grav	20.12.07	0.230910278	0.221679359	0.243311884	.
2007	112	2	14	1	1	1	2	4	4	1	grav	20.12.07	0.239256573	0.181461023	0.251346231	.
2007	112	2	1	2	1	1	2	4	1	1	grav	20.12.07	0.281503963	0.17994766	0.205352923	.
2007	112	2	4	2	1	1	1	1	1	1	TDR	18.04.2007	.	.	.	.
2007	112	2	5	2	1	1	2	4	2	1	grav	20.12.07	0.24003329	0.151785211	0.220454775	.
2007	112	2	8	2	1	1	5	4	2	1	grav	20.12.07	0.236773256	0.130183357	0.173090634	.
2008	112	2	9	2	4	1	5	4	3	1	grav	20.12.07	0.21064633	0.123540429	0.193738148	.
2007	112	2	12	2	1	1	1	1	3	1	grav	20.12.07	0.247607103	0.2174375	0.163015394	.
2008	112	2	15	2	4	1	5	4	4	1	grav	20.12.07	0.21685918	0.216704534	0.237942943	.
2008	112	2	3	3	4	1	1	4	1	1	grav	20.12.07	0.247785736	0.173764281	0.226067868	.
2008	112	2	4	3	4	1	1	1	1	1	grav	20.12.07	0.236817817	0.183060241	0.217898404	.
2008	112	2	6	3	4	1	4	4	2	1	grav	20.12.07	0.239310483	0.151045587	0.218119872	.
2008	112	2	7	3	4	1	1	1	2	1	grav	20.12.07	0.241885502	0.136491931	0.217371549	.
2008	112	2	8	3	4	1	3	4	2	1	grav	20.12.07	0.218213783	0.11757509	0.217393451	.
2008	112	2	11	3	4	1	3	4	3	1	grav	20.12.07	0.237487432	0.06774103	0.172297949	.
2008	112	2	13	3	4	1	4	4	4	1	grav	20.12.07	0.208186398	0.074391811	0.182802779	.
2007	112	2	14	3	1	1	1	1	4	1	grav	20.12.07	0.302434382	0.214856162	0.267772636	.
2008	112	2	15	3	4	1	3	4	4	1	grav	20.12.07	0.23045109	0.217737138	0.211551255	.
2007	112	2	1	4	1	1	1	4	1	1	grav	20.12.07	0.273363036	0.199438202	0.246079043	.
2007	112	2	2	4	1	1	5	4	1	1	grav	20.12.07	0.260170597	0.171620157	0.186983359	.
2007	112	2	4	4	1	1	4	4	1	1	grav	20.12.07	0.243911551	0.181212792	0.224359747	.
2008	112	2	5	4	4	1	5	4	2	1	grav	20.12.07	0.231096028	0.141328369	0.218660911	.
2007	112	2	7	4	1	1	1	1	2	1	grav	20.12.07	0.228282424	0.181544666	0.236740763	.
2007	112	2	9	4	1	1	5	4	3	1	grav	20.12.07	0.218980184	0.142286002	0.190025171	.
2007	112	2	10	4	1	1	4	4	3	1	grav	20.12.07	0.214755498	0.139179374	0.222833049	.
2007	112	2	12	4	1	1	1	4	3	1	grav	20.12.07	0.223076923	0.146611868	0.212201642	.
2007	112	2	14	4	1	1	4	4	4	1	grav	20.12.07	0.271090763	0.229279712	0.250436624	.
2008	112	2	15	4	4	1	2	4	4	1	grav	20.12.07	0.243556959	0.202857143	0.176063648	.
2008	112	2	3	5	4	1	2	4	1	1	grav	20.12.07	0.262975223	0.19464621	0.233381288	.
