IniFile;Submodel;EntityType;EntityName;Units;Value;Option;Comment
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NcLeafVf1;[%*m²/g];-0.0061;NA;Slope of optimum leaf N concentration per g leaf dry matter
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NcLeafVf2;[%DM];5.9543;NA;Intercept of linear leaf N concentration function under optimum N supply
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NcStem_a;[-];0.1475;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NcStem_b;[-];0.0011;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NcStemMin;[%];4;NA;minimum N concentration in stem
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NNIcrit;[-];1.377;NA;parameter for leaf stem partitioning under N limitation
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;NNIinc;[-];0.595;NA;parameter for leaf stem partitioning under N limitation
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;Par_ExtCoeffPAR;[-];0.675;NA;Extinction coefficient for PAR (only valid if EvapotranspirationModel uses Option Opt_Exk_Glob = fromPlantModel)
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;Par_Psi2;[cm];200;NA;water potential at which water uptake by the plant starts to decrease
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;Par_rc0;[s.m-1];50;NA;Canopy resistance at potential transpiration
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;Par_Weff;[cm];100;NA;effective rooting depth
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;pDMTrans;[%];25;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;Plants;[plants/m2];320;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;pNdefAllo;[-];0.63;NA;fraction of N defizit allocated to the stem
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;psi_crit;[pF];2.24499;NA;for calculation of kf (allometric leaf/stem partitioning)
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;psi_s;[1/pF];0.295694;NA;for calculation of kf (allometric leaf/stem partitioning)
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;PsiSen1;[pF];3.6;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;PsiSen12;[1/pF];2.5;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;QHI_INC;[-];0.196;NA;Slope of regression between QHI and HI for calculation of potHI
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;QHI_INT;[-];0.2786;NA;Intercept of regression between QHI and HI for calculation of potHI
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;relLayerN_Int1;[%];0.3305;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;relLayerN_Int2;[%];0.2783;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;relLayerN_Int3;[%];0.2292;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;relLayerN_S1;[%];0.0104;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;relLayerN_S2;[%];0.017;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;relLayerN_S3;[%];-0.0071;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;rgr_GrainN;[-];0.005;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;rgr_NcLeafWinter;[-];0.02;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;rgr_NcStemWinter;[-];0.02;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;RND;[1/°cd];0.008;NA;rel. rate of phot. N degradation
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;RNS;[1/°cd];0.0015;NA;rel. rate of phot. N synthesis
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;SowingDate;[];38610;NA;Day of sowing
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;TTfRootN;[];2000;NA;Tsum at which fRootN_min is reached
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;avSLA;;NA;HumeWheatLeafArea1;Average Specific Leaf Area [cm2/g]
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;CARBO;;NA;[HumeWheatDryMatter1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;DayOfYear;;NA;Daylength1;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;EC;;NA;[Development1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;fdsen;;NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;GlobRad;[MJ/m²/d];NA;Q:\WEATHER\Proj_Heat\Wetter_HS_04_05_corrRad.txt;Global radiation
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;ISTAGE;;NA;[Development1];integer development stage according to CERES-Wheat stages
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;kPAR;;NA;HumeWheatDryMatter1;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;kpar_eff;;NA;[HumeWheatDryMatter1];extinction coefficient for photosynthetically active radiation
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;LAI;;NA;[HumeWheatLeafArea1];Leaf Area Index
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;LAL_1;[m2/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;LAL_2;[m2/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;LAL_3;[m2/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;LAL_4;[m2/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;MLAL1;[g/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;MLAL2;[g/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;MLAL3;[g/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;MLAL4;[g/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;P5;;NA;Development1;Parameter for duration of grain filling phase, used for calculation of potHI
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;PARi1;[W/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;PARi2;[W/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;PARi3;[W/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;PARi4;[W/m2];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;potSLA;[cm2/g];NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;PSIroot;;NA;SoilNitrogenUp1;wheighted of root water potential
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;SumLAL;;NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;SumMLAL;;NA;[HumeWheatLeafArea1];
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;TMPM;[°C];NA;Q:\WEATHER\Proj_Heat\Wetter_HS_04_05_corrRad.txt;Daily mean temperature in degree Celsius
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;TransintRatio;;NA;SoilNitrogenUp1;Ratio of actual to potential transpiration+interception
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;ExternalValue;XSTAGE;;NA;[Development1];floating point development stage according to CERES-Wheat stages
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Option;ContOutput; NA;NA;true;Output every time step?
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Option;FinalOutput; NA;NA;false;Output of final values in separate file?
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Option;optDroughtimpact; NA;NA;droughtimpact;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Option;optNimpact; NA;NA;nonimpact;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Option;optRSWT; NA;NA;pothi;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Option;WithRoots; NA;NA;false;Option to flag that root growth is calculated within the component
